ID	DOCULECT	CONCEPT	TOKENS	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGID
3981	Kazakh	leash	t ə z g ə n	təzɡən	1 7 3 1 7 4	AXMBYN	TESKEN	3	3.T.C 3.E.V 3.S.c 3.K.C 3.E.V 3.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	734
5204	Chuvash	leash	k a s m ə k	kasmək	1 7 3 4 7 1	AXBCYN	KASMEK	2	2.K.C 2.A.V 2.S.C 2.M.C 2.E.V 2.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	734
6300	Yakut	leash	t e h iː n	tehiːn	1 7 3 7 4	AXBYN	TEHIN	9	9.T.C 9.E.V 9.H.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	734
774	Turkish	leather	d ɛ ɾ i	dɛɾi	1 7 5 7	AXBZ	TERI	5	5.T.C 5.E.V 5.R.C 5.I.V	2.0 1.5 1.75 0.8	0	735
775	Turkish	leather	m ɛ ʃ i n	mɛʃin	4 7 3 7 4	AXBYN	MESIN	5	5.M.C 5.E.V 5.S.C 5.I.V 5.N.c	2.0 1.5 1.75 1.3 0.8	0	735
1913	Azerbaijani	leather	d æ r ɪ	dærɪ	1 7 5 7	AXBZ	TERI	1	1.T.C 1.E.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	0	735
2932	Uzbek	leather	tʃ a r m	t͡ʃarm	1 7 5 4	AXLN	TARM	8	8.T.C 8.A.V 8.R.c 8.M.c	2.0 1.5 1.1 0.8	0	735
3957	Kazakh	leather	k ø n	køn	1 7 4	AXN	KUN	3	3.K.C 3.U.V 3.N.c	2.0 1.5 0.8	0	735
5176	Chuvash	leather	s ə r a n	səˈran	3 7 5 7 4	AXBYN	SERAN	2	2.S.C 2.E.V 2.R.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	735
6276	Yakut	leather	t i ɾ iː	tiɾiː	1 7 5 7	AXBZ	TIRI	9	9.T.C 9.I.V 9.R.C 9.I.V	2.0 1.5 1.75 0.8	1	735
1301	Turkish	leave	g ɛ ɾ i d ɛ + b ɯ ɾ a k m a k	ɡɛɾidɛ_bɯɾakmak	1 7 5 7 1 7 9 1 7 5 7 1 4 7 1	AXBYBZ_AXBYBCYN	KERITE_PIRAKMAK	5	5.K.C 5.E.V 5.R.C 5.I.V 5.T.C 5.E.V 5._._ 5.P.C 5.I.V 5.R.C 5.A.V 5.K.C 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	736
1422	Turkish	leave	b ɯ ɾ a k m a k	bɯɾakmak	1 7 5 7 1 4 7 1	AXBYBCYN	PIRAKMAK	5	5.P.C 5.I.V 5.R.C 5.A.V 5.K.C 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	736
1423	Turkish	leave	t ɛ ɾ k + ɛ t m ɛ k	tɛɾk_ɛtmɛk	1 7 5 1 9 7 1 4 7 1	AXLN_XBCYN	TERK_ETMEK	5	5.T.C 5.E.V 5.R.c 5.K.c 5._._ 5.E.V 5.T.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.1 0.8 0.0 1.5 1.75 1.5 1.3 0.8	0	736
2385	Azerbaijani	leave	b u r ɑ χ m ɑ g	burɑχmɑɡ	1 7 5 7 3 4 7 1	AXBYBCYN	PYRAGMAK	1	1.P.C 1.Y.V 1.R.C 1.A.V 1.G.C 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	736
2486	Azerbaijani	leave	t æ r k + ɛ t m æ k	tærk_ɛtmæk	1 7 5 1 9 7 1 4 7 1	AXLN_XBCYN	TERK_ETMEK	1	1.T.C 1.E.V 1.R.c 1.K.c 1._._ 1.E.V 1.T.C 1.M.C 1.E.V 1.K.c	2.0 1.5 1.1 0.8 0.0 1.5 1.75 1.5 1.3 0.8	0	736
3358	Uzbek	leave	a j r i l m ɒ q	ajrilmɒq	7 6 5 7 5 4 7 1	XMBYMBYN	AJRILMOK	8	8.A.V 8.J.c 8.R.C 8.I.V 8.L.c 8.M.C 8.O.V 8.K.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	736
3452	Uzbek	leave	q ɒ l d i r m ɒ q	qɒldirmɒq	1 7 5 1 7 5 4 7 1	AXMBYMBYN	KOLTIRMOK	8	8.K.C 8.O.V 8.L.c 8.T.C 8.I.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	736
4525	Kazakh	leave	q ɑ l d ə ɾ u	qɑldəɾu	1 7 5 1 7 5 7	AXMBYBZ	KALTERY	3	3.K.C 3.A.V 3.L.c 3.T.C 3.E.V 3.R.C 3.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	736
4662	Kazakh	leave	t ɑ s t ɑ u	tɑstɑu	1 7 3 1 7 7	AXMBYZ	TASTAY	3	3.T.C 3.A.V 3.S.c 3.T.C 3.A.V 3.Y.V	2.0 1.5 1.1 1.75 1.3 0.8	0	736
5697	Chuvash	leave	m a n s a + χ ə ʋ a r	manˈs̬a_χəˈʋar	4 7 4 3 7 9 3 7 6 7 5	AXMBZ_AXBYN	MANSA_GEWAR	2	2.M.C 2.A.V 2.N.c 2.S.C 2.A.V 2._._ 2.G.C 2.E.V 2.W.C 2.A.V 2.R.c	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	736
5807	Chuvash	leave	χ ə ʋ a r	χəˈʋar	3 7 6 7 5	AXBYN	GEWAR	2	2.G.C 2.E.V 2.W.C 2.A.V 2.R.c	2.0 1.5 1.75 1.3 0.8	0	736
6757	Yakut	leave	b ɯ ɾ a x	bɯɾax	1 7 5 7 3	AXBYN	PIRAG	9	9.P.C 9.I.V 9.R.C 9.A.V 9.G.c	2.0 1.5 1.75 1.3 0.8	0	736
6866	Yakut	leave	x aː lː a ɾ	xaːlːaɾ	3 7 5 7 5	AXBYN	GALAR	9	9.G.C 9.A.V 9.L.C 9.A.V 9.R.c	2.0 1.5 1.75 1.3 0.8	0	736
1018	Turkish	left	s o l	sol	3 7 5	AXN	SUL	5	5.S.C 5.U.V 5.L.c	2.0 1.5 0.8	0	737
2132	Azerbaijani	left	s ɔ l	sɔl	3 7 5	AXN	SUL	1	1.S.C 1.U.V 1.L.c	2.0 1.5 0.8	0	737
3125	Uzbek	left	s o l	sol	3 7 5	AXN	SUL	8	8.S.C 8.U.V 8.L.c	2.0 1.5 0.8	0	737
4215	Kazakh	left	s o l	sol	3 7 5	AXN	SUL	3	3.S.C 3.U.V 3.L.c	2.0 1.5 0.8	0	737
4216	Kazakh	left	s o l ʃ ə l	solʃəl	3 7 5 3 7 5	AXMBYN	SULSEL	3	3.S.C 3.U.V 3.L.c 3.S.C 3.E.V 3.L.c	2.0 1.5 1.1 1.75 1.3 0.8	0	737
5415	Chuvash	left	s u l a χ a j	sulaˈχaj	3 7 5 7 3 7 6	AXBYBYN	SYLAGAJ	2	2.S.C 2.Y.V 2.L.C 2.A.V 2.G.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	737
6489	Yakut	left	x a ŋ a s	xaŋas	3 7 4 7 3	AXBYN	GANAS	9	9.G.C 9.A.V 9.N.C 9.A.V 9.S.c	2.0 1.5 1.75 1.3 0.8	0	737
389	Turkish	leg	b a dʒ a k	bad͡ʒak	1 7 1 7 1	AXBYN	PATAK	5	5.P.C 5.A.V 5.T.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	738
1563	Azerbaijani	leg	g ɯ tʃ	ɡɯt͡ʃ	1 7 1	AXN	KIT	1	1.K.C 1.I.V 1.T.c	2.0 1.5 0.8	0	738
2618	Uzbek	leg	ɒ j ɒ q	ɒjɒq	7 6 7 1	XBYN	OJOK	8	8.O.V 8.J.C 8.O.V 8.K.c	1.5 1.75 1.3 0.8	1	738
3578	Kazakh	leg	ɑ j ɑ q	ɑjɑq	7 6 7 1	XBYN	AJAK	3	3.A.V 3.J.C 3.A.V 3.K.c	1.5 1.75 1.3 0.8	0	738
4816	Chuvash	leg	u r a	uˈra	7 5 7	XBZ	YRA	2	2.Y.V 2.R.C 2.A.V	1.5 1.75 0.8	0	738
5945	Yakut	leg	a t a x	atax	7 1 7 3	XBYN	ATAG	9	9.A.V 9.T.C 9.A.V 9.G.c	1.5 1.75 1.3 0.8	0	738
674	Turkish	length	u z u n l u k	uzunluk	7 3 7 4 5 7 1	XBYBCYN	YSYNLYK	5	5.Y.V 5.S.C 5.Y.V 5.N.C 5.L.C 5.Y.V 5.K.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	739
1817	Azerbaijani	length	u z u n l u g	uzunluɡ	7 3 7 4 5 7 1	XBYBCYN	YSYNLYK	1	1.Y.V 1.S.C 1.Y.V 1.N.C 1.L.C 1.Y.V 1.K.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	739
2849	Uzbek	length	u z u n l i k	uzunlik	7 3 7 4 5 7 1	XBYBCYN	YSYNLIK	8	8.Y.V 8.S.C 8.Y.V 8.N.C 8.L.C 8.I.V 8.K.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	739
3861	Kazakh	length	b o j	boj	1 7 6	AXN	PUJ	3	3.P.C 3.U.V 3.J.c	2.0 1.5 0.8	0	739
3862	Kazakh	length	ʉ z ə n d ə q	ʉzəndəq	7 3 7 4 1 7 1	XBYMBYN	YSENTEK	3	3.Y.V 3.S.C 3.E.V 3.N.c 3.T.C 3.E.V 3.K.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	739
5080	Chuvash	length	ʋ ə r ə m ə ʂ	ˈʋərəməʂ	6 7 5 7 4 7 3	AXBYBYN	WEREMES	2	2.W.C 2.E.V 2.R.C 2.E.V 2.M.C 2.E.V 2.S.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	739
6191	Yakut	length	u s t a	usta	7 3 1 7	XMBZ	YSTA	9	9.Y.V 9.S.c 9.T.C 9.A.V	1.5 1.1 1.75 0.8	0	739
1407	Turkish	let	t ɯ ɾ m a k	tɯɾmak	1 7 5 4 7 1	AXMBYN	TIRMAK	5	5.T.C 5.I.V 5.R.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	740
2473	Azerbaijani	let	t ɯ r m ɑ g	tɯrmɑɡ	1 7 5 4 7 1	AXMBYN	TIRMAK	1	1.T.C 1.I.V 1.R.c 1.M.C 1.A.V 1.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	740
3442	Uzbek	let	r u χ s a t + b ɛ r m ɒ q	ruχsat_bɛrmɒq	5 7 3 3 7 1 9 1 7 5 4 7 1	AXMBYN_AXMBYN	RYGSAT_PERMOK	8	8.R.C 8.Y.V 8.G.c 8.S.C 8.A.V 8.T.c 8._._ 8.P.C 8.E.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.75 1.3 0.8	0	740
4649	Kazakh	let	t k ə z u	tkəzu	1 1 7 3 7	ACYBZ	TKESY	3	3.T.C 3.K.C 3.E.V 3.S.C 3.Y.V	2.0 1.5 1.3 1.75 0.8	0	740
4650	Kazakh	let	m æ ʒ b ʊ ɾ + e t u	mæʒbʊɾ_etu	4 7 3 1 7 5 9 7 1 7	AXMBYN_XBZ	MESPYR_ETY	3	3.M.C 3.E.V 3.S.c 3.P.C 3.Y.V 3.R.c 3._._ 3.E.V 3.T.C 3.Y.V	2.0 1.5 1.1 1.75 1.3 0.8 0.0 1.5 1.75 0.8	0	740
5795	Chuvash	let	p u s a χ l a	pus̬aχˈla	1 7 3 7 3 5 7	AXBYBCZ	PYSAGLA	2	2.P.C 2.Y.V 2.S.C 2.A.V 2.G.C 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	740
5796	Chuvash	let	χ u ʂ	χuʂ	3 7 3	AXN	GYS	2	2.G.C 2.Y.V 2.S.c	2.0 1.5 0.8	1	740
6853	Yakut	let	k y h e j	kyhej	1 7 3 7 6	AXBYN	KYHEJ	9	9.K.C 9.Y.V 9.H.C 9.E.V 9.J.c	2.0 1.5 1.75 1.3 0.8	0	740
832	Turkish	letter	m ɛ k t u p	mɛktup	4 7 1 1 7 1	AXMBYN	MEKTYP	5	5.M.C 5.E.V 5.K.c 5.T.C 5.Y.V 5.P.c	2.0 1.5 1.1 1.75 1.3 0.8	0	741
1963	Azerbaijani	letter	m æ k t u b	mæktub	4 7 1 1 7 1	AXMBYN	MEKTYP	1	1.M.C 1.E.V 1.K.c 1.T.C 1.Y.V 1.P.c	2.0 1.5 1.1 1.75 1.3 0.8	0	741
2976	Uzbek	letter	m a k t u b	maktub	4 7 1 1 7 1	AXMBYN	MAKTYP	8	8.M.C 8.A.V 8.K.c 8.T.C 8.Y.V 8.P.c	2.0 1.5 1.1 1.75 1.3 0.8	0	741
4012	Kazakh	letter	x ɑ t	xɑt	3 7 1	AXN	GAT	3	3.G.C 3.A.V 3.T.c	2.0 1.5 0.8	0	741
4013	Kazakh	letter	ʒ ɑ z u	ʒɑzu	3 7 3 7	AXBZ	SASY	3	3.S.C 3.A.V 3.S.C 3.Y.V	2.0 1.5 1.75 0.8	0	741
5233	Chuvash	letter	ɕ ɯ r u	ɕɯˈru	3 7 5 7	AXBZ	SIRY	2	2.S.C 2.I.V 2.R.C 2.Y.V	2.0 1.5 1.75 0.8	0	741
6323	Yakut	letter	s u ɾ u k	suɾuk	3 7 5 7 1	AXBYN	SYRYK	9	9.S.C 9.Y.V 9.R.C 9.Y.V 9.K.c	2.0 1.5 1.75 1.3 0.8	0	741
1330	Turkish	lick	j a l a m a k	jalamak	6 7 5 7 4 7 1	AXBYBYN	JALAMAK	5	5.J.C 5.A.V 5.L.C 5.A.V 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	742
2407	Azerbaijani	lick	j ɑ l ɑ m ɑ g	jɑlɑmɑɡ	6 7 5 7 4 7 1	AXBYBYN	JALAMAK	1	1.J.C 1.A.V 1.L.C 1.A.V 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	742
3380	Uzbek	lick	m i dʒ i m ɒ q	mid͡ʒimɒq	4 7 1 7 4 7 1	AXBYBYN	MITIMOK	8	8.M.C 8.I.V 8.T.C 8.I.V 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	742
4556	Kazakh	lick	ʒ ɑ l ɑ u	ʒɑlɑu	3 7 5 7 7	AXBYZ	SALAY	3	3.S.C 3.A.V 3.L.C 3.A.V 3.Y.V	2.0 1.5 1.75 1.3 0.8	0	742
5722	Chuvash	lick	ɕ u l a	ɕuˈla	3 7 5 7	AXBZ	SYLA	2	2.S.C 2.Y.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	1	742
6785	Yakut	lick	s a l aː	salaː	3 7 5 7	AXBZ	SALA	9	9.S.C 9.A.V 9.L.C 9.A.V	2.0 1.5 1.75 0.8	0	742
876	Turkish	lie	j a l a n	jalan	6 7 5 7 4	AXBYN	JALAN	5	5.J.C 5.A.V 5.L.C 5.A.V 5.N.c	2.0 1.5 1.75 1.3 0.8	0	743
1124	Turkish	lie	j a t m a k	jatmak	6 7 1 4 7 1	AXBCYN	JATMAK	5	5.J.C 5.A.V 5.T.C 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	743
2005	Azerbaijani	lie	j ɑ l ɑ n	jɑlɑn	6 7 5 7 4	AXBYN	JALAN	1	1.J.C 1.A.V 1.L.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	0	743
2225	Azerbaijani	lie	u z ɑ n m ɑ g	uzɑnmɑɡ	7 3 7 4 4 7 1	XBYMBYN	YSANMAK	1	1.Y.V 1.S.C 1.A.V 1.N.c 1.M.C 1.A.V 1.K.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	743
3012	Uzbek	lie	j ɒ l ɣ ɒ n	jɒlɣɒn	6 7 5 3 7 4	AXMBYN	JOLGON	8	8.J.C 8.O.V 8.L.c 8.G.C 8.O.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	743
3206	Uzbek	lie	j ɒ t m ɒ q	jɒtmɒq	6 7 1 4 7 1	AXBCYN	JOTMOK	8	8.J.C 8.O.V 8.T.C 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	743
4066	Kazakh	lie	ø t ə ɾ ə k	øtəɾək	7 1 7 5 7 1	XBYBYN	UTEREK	3	3.U.V 3.T.C 3.E.V 3.R.C 3.E.V 3.K.c	1.5 1.75 1.3 1.75 1.3 0.8	0	743
4317	Kazakh	lie	ʒ ɑ t u	ʒɑtu	3 7 1 7	AXBZ	SATY	3	3.S.C 3.A.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	0	743
5273	Chuvash	lie	s u j a	suˈja	3 7 6 7	AXBZ	SYJA	2	2.S.C 2.Y.V 2.J.C 2.A.V	2.0 1.5 1.75 0.8	0	743
5274	Chuvash	lie	u l t a ʋ	ulˈt̬aʋ	7 5 1 7 6	XMBYN	YLTAW	2	2.Y.V 2.L.c 2.T.C 2.A.V 2.W.c	1.5 1.1 1.75 1.3 0.8	0	743
5520	Chuvash	lie	ʋ ɯ r t	ʋɯrt̬	6 7 5 1	AXLN	WIRT	2	2.W.C 2.I.V 2.R.c 2.T.c	2.0 1.5 1.1 0.8	0	743
6361	Yakut	lie	s ɯ m ɯ j a	sɯmɯja	3 7 4 7 6 7	AXBYBZ	SIMIJA	9	9.S.C 9.I.V 9.M.C 9.I.V 9.J.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	743
6580	Yakut	lie	s ɯ t	sɯt	3 7 1	AXN	SIT	9	9.S.C 9.I.V 9.T.c	2.0 1.5 0.8	1	743
836	Turkish	life	h a j a t	hajat	3 7 6 7 1	AXBYN	HAJAT	5	5.H.C 5.A.V 5.J.C 5.A.V 5.T.c	2.0 1.5 1.75 1.3 0.8	0	744
1967	Azerbaijani	life	h æ j ɑ t	hæjɑt	3 7 6 7 1	AXBYN	HEJAT	1	1.H.C 1.E.V 1.J.C 1.A.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0	744
2980	Uzbek	life	h a j ɒ t	hajɒt	3 7 6 7 1	AXBYN	HAJOT	8	8.H.C 8.A.V 8.J.C 8.O.V 8.T.c	2.0 1.5 1.75 1.3 0.8	0	744
4018	Kazakh	life	ø m ə ɾ	øməɾ	7 4 7 5	XBYN	UMER	3	3.U.V 3.M.C 3.E.V 3.R.c	1.5 1.75 1.3 0.8	0	744
4019	Kazakh	life	t ə ɾ ʃ ə l ə k	təɾʃələk	1 7 5 3 7 5 7 1	AXMBYBYN	TERSELEK	3	3.T.C 3.E.V 3.R.c 3.S.C 3.E.V 3.L.C 3.E.V 3.K.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	744
5237	Chuvash	life	p u r n ə ɕ	ˈpurnəɕ	1 7 5 4 7 3	AXMBYN	PYRNES	2	2.P.C 2.Y.V 2.R.c 2.N.C 2.E.V 2.S.c	2.0 1.5 1.1 1.75 1.3 0.8	0	744
6327	Yakut	life	t ɯː n	tɯːn	1 7 4	AXN	TIN	9	9.T.C 9.I.V 9.N.c	2.0 1.5 0.8	1	744
1322	Turkish	lift	j u k a ɾ ɯ + k a l d ɯ ɾ m a k	jukaɾɯ_kaldɯɾmak	6 7 1 7 5 7 9 1 7 5 1 7 5 4 7 1	AXBYBZ_AXMBYMBYN	JYKARI_KALTIRMAK	5	5.J.C 5.Y.V 5.K.C 5.A.V 5.R.C 5.I.V 5._._ 5.K.C 5.A.V 5.L.c 5.T.C 5.I.V 5.R.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	745
2401	Azerbaijani	lift	g ɑ l d ɯ r m ɑ g	ɡɑldɯrmɑɡ	1 7 5 1 7 5 4 7 1	AXMBYMBYN	KALTIRMAK	1	1.K.C 1.A.V 1.L.c 1.T.C 1.I.V 1.R.c 1.M.C 1.A.V 1.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	1	745
3374	Uzbek	lift	k o t a r m ɒ q	kotarmɒq	1 7 1 7 5 4 7 1	AXBYMBYN	KUTARMOK	8	8.K.C 8.U.V 8.T.C 8.A.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	1	745
4545	Kazakh	lift	ʒ o ʁ ɑ ɾ ə l ɑ t u	ʒoʁɑɾəlɑtu	3 7 5 7 5 7 5 7 1 7	AXBYBYBYBZ	SURARELATY	3	3.S.C 3.U.V 3.R.C 3.A.V 3.R.C 3.E.V 3.L.C 3.A.V 3.T.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	745
4546	Kazakh	lift	k ø t e ɾ u	køteɾu	1 7 1 7 5 7	AXBYBZ	KUTERY	3	3.K.C 3.U.V 3.T.C 3.E.V 3.R.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	1	745
5715	Chuvash	lift	j ə t	jət	6 7 1	AXN	JET	2	2.J.C 2.E.V 2.T.c	2.0 1.5 0.8	0	745
6779	Yakut	lift	t a h aː ɾ	tahaːɾ	1 7 3 7 5	AXBYN	TAHAR	9	9.T.C 9.A.V 9.H.C 9.A.V 9.R.c	2.0 1.5 1.75 1.3 0.8	0	745
424	Turkish	light	ɯ ʃ ɯ k	ɯʃɯk	7 3 7 1	XBYN	ISIK	5	5.I.V 5.S.C 5.I.V 5.K.c	1.5 1.75 1.3 0.8	0	751
1298	Turkish	light	j a k m a k	jakmak	6 7 1 4 7 1	AXBCYN	JAKMAK	5	5.J.C 5.A.V 5.K.C 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	751
1299	Turkish	light	a t ɛ ʃ l ɛ m ɛ k	atɛʃlɛmɛk	7 1 7 3 5 7 4 7 1	XBYBCYBYN	ATESLEMEK	5	5.A.V 5.T.C 5.E.V 5.S.C 5.L.C 5.E.V 5.M.C 5.E.V 5.K.c	1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	0	751
1597	Azerbaijani	light	ɪ ʃ ɯ g	ɪʃɯɡ	7 3 7 1	XBYN	ISIK	1	1.I.V 1.S.C 1.I.V 1.K.c	1.5 1.75 1.3 0.8	0	751
2383	Azerbaijani	light	j ɑ n d ɯ r m ɑ g	jɑndɯrmɑɡ	6 7 4 1 7 5 4 7 1	AXMBYMBYN	JANTIRMAK	1	1.J.C 1.A.V 1.N.c 1.T.C 1.I.V 1.R.c 1.M.C 1.A.V 1.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	751
2648	Uzbek	light	j ɒ r u ɣ	jɒruɣ	6 7 5 7 3	AXBYN	JORYG	8	8.J.C 8.O.V 8.R.C 8.Y.V 8.G.c	2.0 1.5 1.75 1.3 0.8	0	751
3356	Uzbek	light	j ɒ n d i r m ɒ q	jɒndirmɒq	6 7 4 1 7 5 4 7 1	AXMBYMBYN	JONTIRMOK	8	8.J.C 8.O.V 8.N.c 8.T.C 8.I.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	751
3614	Kazakh	light	ʃ ʉ ʁ ə l ɑ	ʃʉʁəlɑ	3 7 5 7 5 7	AXBYBZ	SYRELA	3	3.S.C 3.Y.V 3.R.C 3.E.V 3.L.C 3.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	751
4523	Kazakh	light	t ʉ t ɑ t u	tʉtɑtu	1 7 1 7 1 7	AXBYBZ	TYTATY	3	3.T.C 3.Y.V 3.T.C 3.A.V 3.T.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	751
4849	Chuvash	light	ɕ u t ə	ˈɕutə	3 7 1 7	AXBZ	SYTE	2	2.S.C 2.Y.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	0	751
5695	Chuvash	light	ɕ u t	ɕut	3 7 1	AXN	SYT	2	2.S.C 2.Y.V 2.T.c	2.0 1.5 0.8	0	751
5977	Yakut	light	uo t	u͡ot	7 1	XN	YT	9	9.Y.V 9.T.c	1.5 0.8	1	751
6755	Yakut	light	u m a t	umat	7 4 7 1	XBYN	YMAT	9	9.Y.V 9.M.C 9.A.V 9.T.c	1.5 1.75 1.3 0.8	0	751
1250	Turkish	like	b ɛ j ɛ n m ɛ k	bɛjɛnmɛk	1 7 6 7 4 4 7 1	AXBYMBYN	PEJENMEK	5	5.P.C 5.E.V 5.J.C 5.E.V 5.N.c 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	752
2341	Azerbaijani	like	χ ɔ ʃ l ɑ m ɑ g	χɔʃlɑmɑɡ	3 7 3 5 7 4 7 1	AXBCYBYN	GUSLAMAK	1	1.G.C 1.U.V 1.S.C 1.L.C 1.A.V 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	752
3316	Uzbek	like	a r d ɒ q l a m ɒ q	ardɒqlamɒq	7 5 1 7 1 5 7 4 7 1	XMBYBCYBYN	ARTOKLAMOK	8	8.A.V 8.R.c 8.T.C 8.O.V 8.K.C 8.L.C 8.A.V 8.M.C 8.O.V 8.K.c	1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	0	752
4465	Kazakh	like	ʒ ɑ ɾ ɑ t u	ʒɑɾɑtu	3 7 5 7 1 7	AXBYBZ	SARATY	3	3.S.C 3.A.V 3.R.C 3.A.V 3.T.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	752
4466	Kazakh	like	ʒ ɑ q s ə + k ø ɾ u	ʒɑqsə_køɾu	3 7 1 3 7 9 1 7 5 7	AXBCZ_AXBZ	SAKSE_KURY	3	3.S.C 3.A.V 3.K.C 3.S.C 3.E.V 3._._ 3.K.C 3.U.V 3.R.C 3.Y.V	2.0 1.5 1.75 1.5 0.8 0.0 2.0 1.5 1.75 0.8	0	752
5649	Chuvash	like	k ə m ə l a	kəməˈla	1 7 4 7 5 7	AXBYBZ	KEMELA	2	2.K.C 2.E.V 2.M.C 2.E.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	752
5650	Chuvash	like	k i l ɘ ʂ t ɛ r	kilɘʂˈtɛr	1 7 5 7 3 1 7 5	AXBYMBYN	KILESTER	2	2.K.C 2.I.V 2.L.C 2.E.V 2.S.c 2.T.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	752
6704	Yakut	like	s ø b y l	søbyl	3 7 1 7 5	AXBYN	SUPYL	9	9.S.C 9.U.V 9.P.C 9.Y.V 9.L.c	2.0 1.5 1.75 1.3 0.8	0	752
476	Turkish	limb	d a l	dal	1 7 5	AXN	TAL	5	5.T.C 5.A.V 5.L.c	2.0 1.5 0.8	0	753
477	Turkish	limb	b u d a k	budak	1 7 1 7 1	AXBYN	PYTAK	5	5.P.C 5.Y.V 5.T.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	753
